#{"t_start": 1638949857.8711305, "env_id": "Rummy-v0"}
r,l,t
50.318182,15,47.399347
0,20,47.436943
0,18,47.470952
50.05303,17,47.502987
0,14,47.529209
0,3,47.535025
0,15,47.563081
0,16,47.593131
50.386364,17,47.624992
0.164141,20,47.662655
50.212121,15,47.691
0,14,47.717652
0,17,47.749856
0,16,47.780061
0.106061,13,47.80464
0,16,47.834609
50.007576,16,47.864214
50.689394,15,47.892114
0,17,47.92306
0,17,47.955647
0.606061,16,47.98588
0,16,48.016649
0,14,48.043033
50.5,15,49.923676
0,15,49.956135
50.315657,16,49.987013
0.030303,17,50.020111
0,16,50.05217
0.227273,15,50.082802
50.128788,20,50.118791
50.121212,18,50.148479
0,14,50.172659
0,16,50.19969
0,18,50.230035
0.174242,16,50.256547
0.282828,18,50.28742
0,16,50.314956
0.022727,15,50.340531
0.121212,22,50.377723
50.055556,14,50.401401
0.174242,13,50.423575
50.040404,16,50.450234
0,18,50.48007
0,16,50.506397
0,20,50.539394
50.318182,16,50.566206
0,18,50.596917
0.5,18,50.627708
0,17,50.656294
0,16,50.683091
0,15,50.708608
50.022727,16,50.733729
0.045455,19,50.771451
0,20,50.809803
0,16,50.840374
0.611111,15,50.869641
50.757576,15,50.898295
0,16,50.929036
50.431818,14,50.956004
0,18,50.991092
0,14,51.01855
0.106061,18,51.052832
51.015152,15,51.081512
50.373737,13,51.106286
0.25,17,51.139425
0.037879,22,51.18531
0.007576,17,51.219
0,18,51.254425
0,21,51.29637
50.770202,16,51.327861
0.030303,15,51.357199
0.068182,16,51.388772
50.179293,17,51.422327
50.628788,18,51.457808
0.477273,16,51.489974
0.454545,16,51.521846
50.727273,18,51.557607
50.30303,16,51.589144
0.222222,12,51.616117
0,15,51.646334
0,15,51.675986
0,16,51.708005
50.492424,16,51.739355
0,17,51.773279
0,18,51.808878
0,14,51.836286
0.136364,16,51.86821
0,18,51.903936
0,15,51.934004
0.037879,18,51.96931
0.035354,17,52.003808
50.924242,16,52.034993
50.272727,15,52.063838
0.565657,15,52.097322
50.151515,14,52.130667
50.002525,21,52.17607
50.674242,16,52.211999
50.068182,15,52.247843
0,16,52.283918
0,16,52.319608
0,18,52.359647
0,19,52.40202
0,18,52.442238
0.075758,19,52.485124
50.189394,13,52.514329
50.515152,13,52.543652
50.340909,20,52.588256
0.340909,21,52.631057
0.037879,15,52.660645
0,17,52.694597
0.030303,16,52.726524
50.068182,20,52.767749
0.44697,14,52.797255
50.098485,18,52.833826
0.181818,18,52.870107
0.075758,16,52.903222
0.568182,16,52.938023
50.234848,14,52.966808
0.035354,17,53.003285
0.106061,15,53.036491
50.843434,14,53.066082
50.613636,19,53.111515
0,1,53.114106
50.482323,14,53.15295
0.030303,18,53.19787
50.136364,13,53.228522
0.64899,17,53.278651
50.010101,19,53.348327
0.151515,14,53.389078
0.060606,20,53.449885
50.795455,21,53.512459
0,17,53.557331
0,16,53.595942
0,19,53.638886
0.409091,16,53.683375
0,17,53.719662
0.69697,14,53.751934
50.068182,15,53.78668
0.171717,17,53.828874
0,15,53.866357
0,16,53.905438
0.022727,17,53.946712
0.075758,16,53.987643
51.141414,16,54.038113
50.292929,15,54.082209
0.030303,15,54.121098
0,16,54.163581
51.022727,14,54.199021
0,18,56.308431
50.083333,14,56.342805
0.106061,15,56.37588
51.568182,18,56.411917
0.060606,17,56.447115
50.522727,17,56.482311
50.515152,15,56.514951
0.424242,20,56.553311
0.05303,17,56.586133
0,13,56.611677
0,18,56.647435
0,19,56.684093
0,14,56.71061
0.030303,19,56.74514
50.022727,16,56.775022
50.262626,16,56.804497
0,14,56.830454
